employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
2096,120,Zehaan,Karan,zehaan.karan@retailmart.com,Store Associate,5,2025-02-07,27388.0
1046,82,Ria,Chacko,ria.chacko@retailmart.com,Inventory Clerk,4,2023-11-16,23072.0
689,97,Ishwar,Dayal,ishwar.dayal@retailmart.com,Finance Executive,10,2024-08-19,78403.0
1808,88,AISHANI,,aishani.rout@retailmart.com,Cashier,2,,17879.0
2235,78,Kavya,Dube,kavya.dube@retailmart.com,Marketing Associate,3,2023-09-06,38143.0
2584,16,Faqid,Parmer,faqid.parmer@retailmart.com,Data Engineer,3,2024-04-26,143018.0
2052,186,,Dani,hamsini.dani@retailmart.com,Data Engineer,8,2025-07-01,140660.0
130,170,Saanvi,Bera,saanvi.bera@retailmart.com,Maintenance Staff,4,2024-12-13,17994.0
2277,90,Amol,Sem,amol.sem@retailmart.com,Store Associate,10,2025-11-17,16685.0
2165,84,Thomas,Krish,thomas.krish@retailmart.com,inventory clerk,5,2024-06-18,31736.0
2946,91,Quincy,Savant,quincy.savant@retailmart.com,Security Supervisor,4,2021-12-29,28292.0
1735,180,Lila,Nanda,lila.nanda@retailmart.com,Visual Merchandiser,7,2025-01-29,
50,176,Megha,Krishnamurthy,megha.krishnamurthy@retailmart.com,Data Analyst,5,2025-11-06,94042.0
1399,62,Vinaya,Lala,vinaya.lala@retailmart.com,Security Supervisor,3,2024-10-03,34222.0
1692,36,Harita,Virk,harita.virk@retailmart.com,Logistics Coordinator,9,2024-11-22,
1036,9,Adya,Borra,adya.borra@retailmart.com,Data Analyst,2,2025-12-30,64483.0
713,34,Advaith,Parsa,advaith.parsa@retailmart.com,Regional Manager,6,2023-02-13,222526.0
772,142,zinal,Sangha,zinal.sangha@retailmart.com,Inventory Clerk,4,2024-02-01,34086.0
2106,45,Unnati,Lalla,unnati.lalla@retailmart.com,Data Engineer,1,2024-06-03,112376.0
929,177,Watika,Pandit,watika.pandit@retailmart.com,Finance Executive,7,2025-11-24,55827.0
841,95,Christopher,Rastogi,christopher.rastogi@retailmart.com,cashier,6,2024-10-03,20045.0
2821,95,Sudiksha,Ram,sudiksha.ram@retailmart.com,,1,2025-03-03,64445.0
21,86,Lucky,Char,lucky.char@retailmart.com,Security Supervisor,5,2025-08-04,21000.0
731,18,Arjun,Nair,arjun.nair@retailmart.com,Security Supervisor,4,2024-03-04,28188.0
133,24,Upma,Bhavsar,upma.bhavsar@retailmart.com,Sales Executive,4,2024-02-20,37599.0
1927,96,Deepa,Vyas,deepa.vyas@retailmart.com,Data Analyst,1,2023-10-07,84457.0
729,182,Reva,Tailor,reva.tailor@retailmart.com,Store Associate,3,2025-12-03,29125.0
185,52,Faraj,RANA,faraj.rana@retailmart.com,Store Associate,5,2022-11-07,24699.0
1499,167,Urvi,,urvi.devan@retailmart.com,HR Executive,7,2024-10-07,67847.0
1205,62,Gaurika,Korpal,gaurika.korpal@retailmart.com,Cashier,3,2025-07-01,15967.0
1361,142,Manbir,Purohit,manbir.purohit@retailmart.com,HR Executive,7,2024-05-21,73790.0
445,155,Chasmum,Choudhry,chasmum.choudhry@retailmart.com,Security Supervisor,4,2022-08-04,33342.0
835,114,Gayathri,Sanghvi,gayathri.sanghvi@retailmart.com,Marketing Associate,2,2025-11-24,42448.0
439,126,Varenya,,varenya.issac@retailmart.com,Security Supervisor,8,2024-11-06,36593.0
2413,26,Azad,Rattan,azad.rattan@retailmart.com,Maintenance Staff,4,2023-09-28,19202.0
1336,9,Wyatt,Nanda,wyatt.nanda@retailmart.com,Maintenance Staff,6,2025-04-07,21094.0
2151,169,Yachana,Rege,yachana.rege@retailmart.com,Visual Merchandiser,10,2024-05-16,30478.0
625,74,Chandran,Sundaram,chandran.sundaram@retailmart.com,Logistics Coordinator,5,2024-09-23,67308.0
1574,61,Joshua,Sidhu,joshua.sidhu@retailmart.com,Maintenance Staff,6,2024-07-02,
2255,32,,Pillai,indali.pillai@retailmart.com,Security Supervisor,3,2025-12-20,27671.0
1842,51,Hemang,Lal,hemang.lal@retailmart.com,,2,2025-09-11,25822.0
279,119,Nimrat,Khatri,nimrat.khatri@retailmart.com,Sales Executive,4,2025-05-07,29523.0
927,94,Samuel,viswanathan,samuel.viswanathan@retailmart.com,Maintenance Staff,2,2025-11-20,17721.0
2186,181,Amrita,,amrita.chaudhary@retailmart.com,Cashier,3,2025-01-18,16655.0
1582,98,Samarth,,samarth.handa@retailmart.com,Logistics Coordinator,2,2025-07-19,65414.0
722,33,Pooja,Raj,pooja.raj@retailmart.com,HR Executive,4,2025-09-11,45770.0
1741,189,Zansi,Borde,zansi.borde@retailmart.com,Store Associate,4,2025-07-17,27061.0
399,43,Devika,Tiwari,devika.tiwari@retailmart.com,Regional Manager,9,2024-10-30,147191.0
290,1,Hemangini,Bhargava,hemangini.bhargava@retailmart.com,Assistant Manager,1,2024-07-03,78213.0
844,120,Yashvi,Khanna,yashvi.khanna@retailmart.com,Sales Executive,1,2024-06-24,47819.0
2107,38,Wriddhish,Shah,wriddhish.shah@retailmart.com,,9,2024-07-31,27056.0
2953,1,Tanish,Bajwa,tanish.bajwa@retailmart.com,Visual Merchandiser,6,2026-02-20,50605.0
1104,169,Hredhaan,Bansal,hredhaan.bansal@retailmart.com,Finance Executive,8,2025-02-28,45817.0
268,69,Samuel,HANS,samuel.hans@retailmart.com,Sales Executive,5,2025-10-05,37335.0
1697,103,Aryan,Apte,aryan.apte@retailmart.com,Store Manager,3,2025-07-12,84618.0
1757,82,Gabriel,Chawla,gabriel.chawla@retailmart.com,Logistics Coordinator,7,2023-10-05,46189.0
593,159,Kamya,Tailor,kamya.tailor@retailmart.com,Regional Manager,7,2025-01-07,171884.0
2113,80,Ijaya,,ijaya.bandi@retailmart.com,Store Manager,1,2026-01-12,146797.0
1471,117,Chandran,Parmar,chandran.parmar@retailmart.com,Logistics Coordinator,1,2024-05-20,
182,37,Omisha,Kannan,omisha.kannan@retailmart.com,Sales Executive,5,2024-06-10,42913.0
2116,17,ROBERT,Lala,robert.lala@retailmart.com,Maintenance Staff,2,2024-09-12,12743.0
457,82,Jonathan,Palan,jonathan.palan@retailmart.com,Maintenance Staff,1,2024-10-12,18375.0
2881,130,Rajeshri,Desai,rajeshri.desai@retailmart.com,Finance Executive,10,2022-11-22,66443.0
451,153,Radhika,Jhaveri,radhika.jhaveri@retailmart.com,Store Associate,5,2023-05-17,26680.0
496,58,ekbal,Rama,ekbal.rama@retailmart.com,Inventory Clerk,8,2025-12-06,27159.0
36,72,sai,Purohit,sai.purohit@retailmart.com,Store Associate,3,2024-12-21,27088.0
405,79,Irya,Chandra,irya.chandra@retailmart.com,Marketing Associate,6,2025-10-12,37086.0
338,158,Nachiket,Baria,nachiket.baria@retailmart.com,,9,2024-08-29,84746.0
1791,46,Mitesh,Aurora,mitesh.aurora@retailmart.com,,4,2023-06-29,75799.0
2611,39,Nakul,Parmer,nakul.parmer@retailmart.com,Cashier,4,2022-12-27,16371.0
1275,155,Udyati,Ramesh,udyati.ramesh@retailmart.com,Regional Manager,8,,197830.0
688,22,Abeer,Kunda,abeer.kunda@retailmart.com,Customer Service Rep,9,2024-10-13,43601.0
2576,93,Lajita,Atwal,lajita.atwal@retailmart.com,Maintenance Staff,2,2022-02-05,23051.0
2313,195,Avi,Gera,avi.gera@retailmart.com,Data Engineer,8,2023-01-26,148708.0
489,108,Qabil,Chowdhury,qabil.chowdhury@retailmart.com,Store Manager,7,2023-11-06,114991.0
2882,92,Netra,Dhar,netra.dhar@retailmart.com,Data Analyst,7,2021-07-17,77511.0
691,142,Rachit,Goda,rachit.goda@retailmart.com,Maintenance Staff,6,2024-07-19,22485.0
2447,21,Janaki,dube,janaki.dube@retailmart.com,Sales Executive,8,2025-04-12,33971.0
203,125,Tanmayi,Kale,tanmayi.kale@retailmart.com,Inventory Clerk,9,2022-09-09,24444.0
2878,82,Pahal,Kade,pahal.kade@retailmart.com,FINANCE EXECUTIVE,2,2023-01-12,74719.0
1792,161,Veda,Jhaveri,veda.jhaveri@retailmart.com,,5,2024-10-11,208476.0
1521,130,Chandresh,Kaul,chandresh.kaul@retailmart.com,Cashier,5,2024-10-06,19057.0
1646,188,Anirudh,Bava,anirudh.bava@retailmart.com,Cashier,9,2023-06-23,15237.0
871,52,Aashi,Morar,aashi.morar@retailmart.com,Store Associate,8,2022-01-27,17147.0
2637,15,Teerth,Bassi,teerth.bassi@retailmart.com,Maintenance Staff,6,2025-06-23,24714.0
1443,56,Laksh,Wali,laksh.wali@retailmart.com,Finance Executive,6,2024-05-26,56303.0
647,72,Jackson,Balakrishnan,jackson.balakrishnan@retailmart.com,Customer Service Rep,6,2023-10-02,42610.0
1140,68,Avi,Bobal,avi.bobal@retailmart.com,Cashier,9,2025-08-18,21936.0
2478,13,Indira,Gupta,indira.gupta@retailmart.com,,1,2023-07-01,
365,128,Hredhaan,Apte,hredhaan.apte@retailmart.com,Store Manager,2,2024-05-24,104883.0
2769,136,Lavanya,Prakash,lavanya.prakash@retailmart.com,Finance Executive,6,2025-09-08,63762.0
419,161,Vinaya,Bumb,vinaya.bumb@retailmart.com,HR Executive,4,2025-09-09,65278.0
1911,186,Netra,sawhney,netra.sawhney@retailmart.com,Finance Executive,1,2025-06-29,57402.0
1019,60,Varenya,KURIAN,varenya.kurian@retailmart.com,Regional Manager,1,2024-11-18,163951.0
551,63,Anmol,Shenoy,anmol.shenoy@retailmart.com,Visual Merchandiser,8,2023-10-29,32323.0
1353,89,Lila,Sane,lila.sane@retailmart.com,Data Analyst,5,2024-09-12,118861.0
1991,144,Henry,Jani,henry.jani@retailmart.com,Store Associate,1,2026-01-15,16335.0
2149,189,Samar,Pai,samar.pai@retailmart.com,Store Associate,8,2024-04-12,25900.0
2939,27,Vaishnavi,Sharma,vaishnavi.sharma@retailmart.com,Hr Executive,10,2024-10-24,64624.0
216,80,Ayushman,Bumb,ayushman.bumb@retailmart.com,Security Supervisor,10,2025-05-08,36916.0
328,35,Nilima,Tata,nilima.tata@retailmart.com,Assistant Manager,9,2024-09-19,55532.0
2666,91,Dalaja,,dalaja.chatterjee@retailmart.com,Security Supervisor,6,2022-07-21,28620.0
1597,121,Anvi,Datta,anvi.datta@retailmart.com,,7,2025-09-16,22782.0
2345,94,Ethan,Vig,ethan.vig@retailmart.com,Security Supervisor,10,2024-12-01,24633.0
132,16,Jeevika,Batta,jeevika.batta@retailmart.com,,3,2025-09-14,39734.0
637,85,Nirja,HEGDE,nirja.hegde@retailmart.com,Marketing Associate,10,2024-09-29,32313.0
884,182,Indrajit,Bali,indrajit.bali@retailmart.com,Visual Merchandiser,5,2025-10-12,36041.0
2623,25,Warda,Tailor,warda.tailor@retailmart.com,HR Executive,10,2024-12-29,47827.0
669,27,,Sawhney,devika.sawhney@retailmart.com,Security Supervisor,8,2024-12-04,31167.0
760,161,Vyanjana,Bhakta,vyanjana.bhakta@retailmart.com,Finance Executive,2,2026-02-01,72137.0
307,8,Krishna,Pillay,krishna.pillay@retailmart.com,Logistics Coordinator,1,2025-05-03,53625.0
2264,127,wyatt,Bhakta,wyatt.bhakta@retailmart.com,Regional Manager,4,2025-06-13,206773.0
1435,118,Kala,Ghose,kala.ghose@retailmart.com,Assistant Manager,10,2023-10-26,84371.0
1307,29,Chaitaly,Thaman,chaitaly.thaman@retailmart.com,Maintenance Staff,3,2025-07-18,20121.0
1128,106,Aditya,Bal,aditya.bal@retailmart.com,Data Analyst,1,,123536.0
1811,180,Unni,Bassi,unni.bassi@retailmart.com,Data Engineer,6,2025-04-15,195595.0
1198,124,Yashodhara,Kala,yashodhara.kala@retailmart.com,Store Associate,6,2024-07-17,18160.0
1849,11,AISHANI,Parekh,aishani.parekh@retailmart.com,Assistant Manager,4,,55327.0
107,155,Manbir,,manbir.saha@retailmart.com,Data Engineer,7,2024-04-29,191349.0
2039,72,Caleb,Bahl,caleb.bahl@retailmart.com,Sales Executive,5,2022-08-18,31609.0
790,53,Nisha,Soman,nisha.soman@retailmart.com,Visual Merchandiser,2,2023-01-28,30094.0
1073,33,Bakhshi,,bakhshi.mittal@retailmart.com,REGIONAL MANAGER,10,2025-10-29,249818.0
1450,107,Logan,Modi,logan.modi@retailmart.com,Maintenance Staff,10,2025-04-08,23386.0
415,100,Aarna,Bhardwaj,aarna.bhardwaj@retailmart.com,Data Engineer,4,2025-09-11,130109.0
493,82,Rushil,Keer,rushil.keer@retailmart.com,Assistant Manager,6,2024-08-06,67389.0
1614,61,Henry,Kadakia,henry.kadakia@retailmart.com,Sales Executive,7,2026-01-16,49083.0
787,117,Ishanvi,Chana,ishanvi.chana@retailmart.com,cashier,3,2024-05-31,15408.0
868,70,Mugdha,Narayan,mugdha.narayan@retailmart.com,Logistics Coordinator,1,2025-09-27,54094.0
2109,70,Max,Goyal,max.goyal@retailmart.com,Finance Executive,8,2025-02-11,48156.0
1526,78,Mohammed,Tella,mohammed.tella@retailmart.com,Cashier,7,2024-01-27,
101,156,Samesh,Virk,samesh.virk@retailmart.com,Customer Service Rep,1,2026-01-01,23959.0
31,152,Omisha,Krishna,omisha.krishna@retailmart.com,Customer Service Rep,4,2023-09-06,20447.0
78,176,yoshita,Dugal,yoshita.dugal@retailmart.com,HR Executive,4,2026-01-02,56791.0
339,144,Jeremiah,Ahluwalia,jeremiah.ahluwalia@retailmart.com,Store Manager,2,2024-07-14,88016.0
2102,8,Bahadurjit,Virk,bahadurjit.virk@retailmart.com,Store Manager,3,2023-05-03,113718.0
1390,130,Kevin,Boase,kevin.boase@retailmart.com,Customer Service Rep,7,2024-10-07,20438.0
1850,20,FALAN,Dara,falan.dara@retailmart.com,Cashier,7,2023-01-22,29298.0
1039,78,Advika,BASSI,advika.bassi@retailmart.com,Store Manager,8,2023-05-10,99713.0
1806,102,Barkha,Wable,barkha.wable@retailmart.com,Assistant Manager,1,2024-09-27,77233.0
456,6,raagini,Konda,raagini.konda@retailmart.com,Store Manager,7,2025-03-02,114071.0
2926,50,Peter,Pai,peter.pai@retailmart.com,Sales Executive,7,2024-04-17,35631.0
1738,10,Pranav,Chokshi,pranav.chokshi@retailmart.com,HR Executive,10,2023-08-23,66510.0
2620,9,Yauvani,raju,yauvani.raju@retailmart.com,Sales Executive,1,2025-03-14,39458.0
191,108,Veer,Kala,veer.kala@retailmart.com,Inventory Clerk,7,2026-02-03,20375.0
2823,143,Saksham,Puri,saksham.puri@retailmart.com,,2,2025-09-22,16936.0
125,128,Jagvi,Anand,jagvi.anand@retailmart.com,Customer Service Rep,9,2022-06-23,40477.0
2990,123,Amaira,Pai,amaira.pai@retailmart.com,,3,2023-03-18,35376.0
2930,35,Ojasvi,,ojasvi.swamy@retailmart.com,Assistant Manager,9,2024-10-14,64352.0
2474,80,Ubika,Narayan,ubika.narayan@retailmart.com,Store Manager,1,2026-02-06,87926.0
2314,192,Rajeshri,Upadhyay,rajeshri.upadhyay@retailmart.com,Sales Executive,4,2023-01-09,32117.0
1781,17,Shivani,Batta,shivani.batta@retailmart.com,MAINTENANCE STAFF,10,2024-08-28,17890.0
1543,117,Anay,Seshadri,anay.seshadri@retailmart.com,finance executive,5,2024-05-18,62551.0
2148,57,,Buch,sanya.buch@retailmart.com,,3,2025-04-10,29583.0
284,96,Kala,Chaudhari,kala.chaudhari@retailmart.com,Data Analyst,7,2024-01-15,
1962,12,qasim,Ben,qasim.ben@retailmart.com,Maintenance Staff,7,2025-02-18,23315.0
2706,98,Ijaya,Shroff,ijaya.shroff@retailmart.com,Finance Executive,4,2025-08-06,49584.0
2140,36,Shravya,Dixit,shravya.dixit@retailmart.com,Sales Executive,7,2025-06-06,40713.0
1878,49,Gaurangi,Karan,gaurangi.karan@retailmart.com,Data Analyst,7,2024-07-27,88731.0
872,163,Bakhshi,Bhatnagar,bakhshi.bhatnagar@retailmart.com,Data Engineer,10,2024-04-18,
161,165,Panini,Mody,panini.mody@retailmart.com,Regional Manager,7,2024-12-16,217037.0
2841,115,Laban,Borah,laban.borah@retailmart.com,Store Manager,10,2022-10-07,129102.0
2361,71,Dev,Sawhney,dev.sawhney@retailmart.com,Security Supervisor,2,2024-03-15,22952.0
1149,133,Devansh,Lata,devansh.lata@retailmart.com,Finance Executive,8,2023-04-24,63483.0
303,176,Ranveer,pau,ranveer.pau@retailmart.com,Marketing Associate,10,2025-03-14,44099.0
232,85,Aayush,Madan,aayush.madan@retailmart.com,SECURITY SUPERVISOR,9,2025-07-05,37006.0
1968,118,Patrick,Sankaran,patrick.sankaran@retailmart.com,,4,2025-04-10,204712.0
1204,87,Ekta,Sachar,ekta.sachar@retailmart.com,Customer Service Rep,4,2025-11-18,35535.0
2191,129,VAISHNAVI,Thakur,vaishnavi.thakur@retailmart.com,Customer Service Rep,3,2024-12-07,27965.0
2356,194,Aryan,Krishnamurthy,aryan.krishnamurthy@retailmart.com,Security Supervisor,3,2024-03-15,25669.0
2828,169,Pranav,Jhaveri,pranav.jhaveri@retailmart.com,Sales Executive,8,2026-02-25,44183.0
2675,40,Jack,Ahuja,jack.ahuja@retailmart.com,Logistics Coordinator,6,2023-06-15,68934.0
1695,125,kashvi,Morar,kashvi.morar@retailmart.com,HR Executive,8,2025-03-11,71169.0
1477,63,Joshua,Hora,joshua.hora@retailmart.com,Assistant Manager,10,,80566.0
1966,83,PALLAVI,yogi,pallavi.yogi@retailmart.com,HR Executive,2,2025-12-10,40808.0
1900,117,Urvi,Chad,urvi.chad@retailmart.com,Finance Executive,1,2024-03-18,51285.0
2890,132,Rajeshri,Luthra,rajeshri.luthra@retailmart.com,Logistics Coordinator,9,2025-10-12,42977.0
1386,177,Indrajit,Grover,indrajit.grover@retailmart.com,Store Manager,9,2025-02-16,
1368,149,Mitali,Mutti,mitali.mutti@retailmart.com,marketing associate,7,2024-10-04,34576.0
2471,98,Girish,Narayanan,girish.narayanan@retailmart.com,Data Analyst,10,2024-02-02,139093.0
2046,160,Nidra,Bhavsar,nidra.bhavsar@retailmart.com,Inventory Clerk,5,2025-02-20,19433.0
2753,158,Ekavir,Sehgal,ekavir.sehgal@retailmart.com,,7,2026-01-06,
465,59,Yashvi,Ranganathan,yashvi.ranganathan@retailmart.com,Logistics Coordinator,4,2024-11-12,47165.0
2101,43,Odika,Varkey,odika.varkey@retailmart.com,Finance Executive,3,2024-12-30,78284.0
2639,144,Pahal,,pahal.sekhon@retailmart.com,Data Engineer,4,2025-08-09,
2694,135,Zaid,Behl,zaid.behl@retailmart.com,Logistics Coordinator,2,2025-08-09,44319.0
788,165,ISAIAH,Andra,isaiah.andra@retailmart.com,Marketing Associate,8,2024-12-18,22652.0
2486,134,Edhitha,Bali,edhitha.bali@retailmart.com,Data Analyst,6,2024-03-03,
40,12,Charan,Krish,charan.krish@retailmart.com,Security Supervisor,10,2026-01-13,38506.0
1469,129,Dalaja,,dalaja.sarin@retailmart.com,Security Supervisor,8,2022-01-27,34260.0
373,177,Yagnesh,DIVAN,yagnesh.divan@retailmart.com,Data Analyst,5,2024-11-22,117414.0
2085,55,Ekaraj,Rai,ekaraj.rai@retailmart.com,Assistant Manager,7,2023-10-20,71328.0
2984,131,Vansha,Sarna,vansha.sarna@retailmart.com,Sales Executive,7,2023-10-22,29752.0
360,69,Darsh,Rajan,darsh.rajan@retailmart.com,Inventory Clerk,7,2022-06-10,34231.0
452,124,Anita,Ratta,anita.ratta@retailmart.com,Cashier,8,2025-12-19,19037.0
2555,52,Gaurangi,Srinivas,gaurangi.srinivas@retailmart.com,Regional Manager,5,2021-09-27,233482.0
1111,107,Yatin,Venkataraman,yatin.venkataraman@retailmart.com,Finance Executive,2,2024-06-12,74538.0
473,183,Jairaj,Toor,jairaj.toor@retailmart.com,marketing associate,9,2025-08-19,33909.0
883,179,Sudiksha,Mannan,sudiksha.mannan@retailmart.com,Assistant Manager,8,2024-02-21,80077.0
1147,178,Xavier,Balakrishnan,xavier.balakrishnan@retailmart.com,FINANCE EXECUTIVE,10,2024-03-19,51982.0
220,119,Kavya,Upadhyay,kavya.upadhyay@retailmart.com,Regional Manager,6,2025-04-08,152572.0
576,192,Brijesh,Kothari,brijesh.kothari@retailmart.com,Security Supervisor,9,2023-07-13,35408.0
618,197,Aahana,Pillay,aahana.pillay@retailmart.com,Finance Executive,10,2025-01-29,50626.0
1640,101,Aarav,Bava,aarav.bava@retailmart.com,data engineer,2,2024-09-17,176965.0
542,126,Bhavani,Nigam,bhavani.nigam@retailmart.com,Regional Manager,9,2024-09-02,207423.0
2069,62,Dayamai,Parekh,dayamai.parekh@retailmart.com,Store Associate,2,2024-03-05,17915.0
717,94,Orinder,Mody,orinder.mody@retailmart.com,HR Executive,4,2025-07-08,61119.0
313,110,Raksha,Munshi,raksha.munshi@retailmart.com,Marketing Associate,10,2023-06-23,33914.0
1228,169,VEDA,,veda.pillai@retailmart.com,Regional Manager,1,2024-05-21,212898.0
2446,145,Fiyaz,,fiyaz.sankaran@retailmart.com,Security Supervisor,8,2023-08-29,38414.0
1560,99,Meera,Shere,meera.shere@retailmart.com,logistics coordinator,2,2023-11-13,41861.0
1138,39,Jagat,Nayar,jagat.nayar@retailmart.com,Assistant Manager,7,2026-01-19,61248.0
1988,180,Nidhi,Oak,nidhi.oak@retailmart.com,Finance Executive,1,2025-08-09,59645.0
2451,112,Henry,Ganguly,henry.ganguly@retailmart.com,Regional Manager,1,2022-10-16,242825.0
2448,38,Kritika,Parmar,kritika.parmar@retailmart.com,Customer Service Rep,7,2023-01-30,27475.0
2455,132,Vidhi,SHETH,vidhi.sheth@retailmart.com,Cashier,6,2025-10-18,18707.0
1156,151,Charvi,Sheth,charvi.sheth@retailmart.com,HR Executive,6,2025-08-28,72643.0
1943,131,anya,Prasad,anya.prasad@retailmart.com,HR Executive,8,2022-04-10,73094.0
2019,104,Owen,Zacharia,owen.zacharia@retailmart.com,Customer Service Rep,2,2023-11-19,25960.0
2767,128,Sarthak,,sarthak.keer@retailmart.com,Customer Service Rep,6,2026-02-09,32346.0
553,171,Triveni,Sharma,triveni.sharma@retailmart.com,Marketing Associate,3,2023-08-26,
1352,63,Ladli,kapoor,ladli.kapoor@retailmart.com,maintenance staff,7,2025-02-17,15928.0
1053,127,Anirudh,Sarna,anirudh.sarna@retailmart.com,Customer Service Rep,4,2025-03-08,34674.0
2185,10,Shravya,Nagy,shravya.nagy@retailmart.com,Assistant Manager,9,2025-05-19,60674.0
952,120,Ikbal,COMAR,ikbal.comar@retailmart.com,Marketing Associate,9,2024-11-19,20549.0
1199,42,Warjas,Gupta,warjas.gupta@retailmart.com,Security Supervisor,1,2023-03-29,24892.0
1648,163,Kashvi,Cherian,kashvi.cherian@retailmart.com,VISUAL MERCHANDISER,3,2023-06-12,38758.0
2134,105,Ayaan,Lad,ayaan.lad@retailmart.com,Store Associate,10,2024-09-21,24121.0
2616,154,Neha,,neha.kapur@retailmart.com,Finance Executive,5,2024-02-20,42937.0
2497,21,David,Choudhary,david.choudhary@retailmart.com,Security Supervisor,5,2025-06-05,38333.0
958,180,Anita,,anita.korpal@retailmart.com,Data Engineer,10,,134994.0
926,147,Aashi,Baral,aashi.baral@retailmart.com,Visual Merchandiser,10,2024-02-03,34346.0
564,168,Prisha,Karpe,prisha.karpe@retailmart.com,Maintenance Staff,6,2024-04-08,24834.0
1881,179,Jalsa,Soman,jalsa.soman@retailmart.com,Customer Service Rep,8,2024-12-15,26846.0
175,173,Theodore,Dugar,theodore.dugar@retailmart.com,,6,,145767.0
1633,150,Alka,Lad,alka.lad@retailmart.com,Regional Manager,9,2023-08-30,159593.0
2669,112,Zansi,sur,zansi.sur@retailmart.com,Visual Merchandiser,8,2024-07-30,52029.0
2138,130,Nidhi,Shenoy,nidhi.shenoy@retailmart.com,Security Supervisor,10,,30891.0
1875,160,Aahana,,aahana.pant@retailmart.com,Store Associate,1,2025-05-14,24270.0
1330,1,Advik,Pillay,advik.pillay@retailmart.com,,8,2026-01-07,19370.0
2322,128,Idika,Tiwari,idika.tiwari@retailmart.com,Maintenance Staff,3,2024-08-26,21083.0
1569,127,Aishani,,aishani.balasubramanian@retailmart.com,Inventory Clerk,2,2025-12-09,22155.0
1196,148,VAISHNAVI,,vaishnavi.saraf@retailmart.com,Marketing Associate,4,2021-08-07,41706.0
2249,64,Tanvi,Deo,tanvi.deo@retailmart.com,Visual Merchandiser,10,2025-07-30,36427.0
2018,36,Naksh,Raj,naksh.raj@retailmart.com,Inventory Clerk,1,2025-02-07,32300.0
1021,172,Saksham,Nagarajan,saksham.nagarajan@retailmart.com,Finance Executive,5,2024-07-27,47365.0
1237,57,Dominic,Shenoy,dominic.shenoy@retailmart.com,Security Supervisor,6,2023-06-25,28259.0
789,64,Anika,Toor,anika.toor@retailmart.com,,3,2025-08-04,33238.0
759,80,Jairaj,Mohanty,jairaj.mohanty@retailmart.com,Finance Executive,9,2025-07-06,79735.0
105,134,Warhi,Chad,warhi.chad@retailmart.com,Sales Executive,4,2025-10-24,49428.0
550,64,Wyatt,Bora,wyatt.bora@retailmart.com,logistics coordinator,4,2025-03-10,54957.0
1838,149,Eta,Walia,eta.walia@retailmart.com,Maintenance Staff,3,2025-11-20,13735.0
1328,107,Nitesh,Swaminathan,nitesh.swaminathan@retailmart.com,Security Supervisor,6,2025-05-19,39627.0
2556,88,Ladli,Ben,ladli.ben@retailmart.com,Visual Merchandiser,5,2023-12-21,45774.0
998,152,Shivansh,Kuruvilla,shivansh.kuruvilla@retailmart.com,Cashier,4,2022-08-27,20207.0
1810,179,Nihal,Din,nihal.din@retailmart.com,Logistics Coordinator,10,2023-01-29,34854.0
2245,29,Omaja,Murthy,omaja.murthy@retailmart.com,Store Manager,10,2024-02-13,144443.0
1190,16,,Gara,zinal.gara@retailmart.com,Data Engineer,6,2023-12-20,108053.0
2592,65,Harrison,,harrison.sane@retailmart.com,Data Engineer,10,2022-07-19,127050.0
903,107,Anmol,SOOD,anmol.sood@retailmart.com,Inventory Clerk,6,2025-09-14,27018.0
343,199,Utkarsh,Deol,utkarsh.deol@retailmart.com,HR Executive,8,2025-03-26,55304.0
1715,50,Leela,Chopra,leela.chopra@retailmart.com,Store Associate,7,2024-05-22,28294.0
1227,93,Ojas,nayak,ojas.nayak@retailmart.com,Visual Merchandiser,2,2021-08-08,43287.0
1628,108,Daksh,Buch,daksh.buch@retailmart.com,Marketing Associate,9,2023-06-03,42133.0
2718,78,Aditya,Dutta,aditya.dutta@retailmart.com,Customer Service Rep,8,2025-01-29,32387.0
2312,11,Qasim,Saxena,qasim.saxena@retailmart.com,data analyst,7,2025-03-27,125014.0
2987,121,ZASHIL,Dani,zashil.dani@retailmart.com,Store Manager,5,2024-11-16,120479.0
2751,93,Shravya,Ravi,shravya.ravi@retailmart.com,Marketing Associate,2,2025-10-10,26208.0
2905,137,anirudh,Sandhu,anirudh.sandhu@retailmart.com,Cashier,9,2026-02-18,24887.0
2944,43,omisha,Dada,omisha.dada@retailmart.com,Security Supervisor,3,2021-10-31,32044.0
611,48,Zilmil,Bhakta,zilmil.bhakta@retailmart.com,Marketing Associate,8,2023-05-26,32109.0
2636,22,Pratyush,Agarwal,pratyush.agarwal@retailmart.com,Data Engineer,8,2023-02-02,164211.0
134,137,Liam,Borde,liam.borde@retailmart.com,Customer Service Rep,7,2023-09-10,29891.0
1818,132,Chameli,Balasubramanian,chameli.balasubramanian@retailmart.com,Sales Executive,2,2024-10-21,40959.0
1197,118,nitara,Nadkarni,nitara.nadkarni@retailmart.com,Visual Merchandiser,1,2022-10-12,44735.0
2588,111,Triveni,Devi,triveni.devi@retailmart.com,,4,2025-12-03,44996.0
398,86,Rachita,Solanki,rachita.solanki@retailmart.com,Visual Merchandiser,6,2024-04-23,40385.0
1550,1,Dev,andra,dev.andra@retailmart.com,Logistics Coordinator,5,2025-10-26,49142.0
